0.09984853195268985,0.09995068867435364,0.10016273289661795,0.10044490632780823,0.09984797975419436,0.09993688371196664,0.09989988641276948,0.1000567107854858,0.10003241405168467,0.0998192654324294
0.03572105362895585,0.14262446661831107,0.14253625035123144,0.14272542523508003,0.035910228512804426,0.035972633353590404,0.1427754144530918,0.1429975887553665,0.14295740134480797,0.0357795377467605
0.027859649060936627,0.11127343323638088,0.22215335532176075,0.11101070062324055,0.027694779937925747,0.027817917482563105,0.11149443427114769,0.2219893678518141,0.11082143909878599,0.027884923115444535
0.035688023748215066,0.14293398684941297,0.14258865124275508,0.14281941439884419,0.035908430072614336,0.03579968333987108,0.14286602014144842,0.14287831887908012,0.14268704114380848,0.035830430183950275
0.052447616627814074,0.05259615170962671,0.05259615170962671,0.05267778562450911,0.26302978720115466,0.31599160088454453,0.05248360317609063,0.052654358140060614,0.052777050532842436,0.052745894393730515
0.04335535803888507,0.13039963460666903,0.04345999581007406,0.043402158054691116,0.2175357451677328,0.26095225228387386,0.043384939180951154,0.04345756750736714,0.13042634593644514,0.043626003413310584
0.07132534110158559,0.07145935755999464,0.21413639757077535,0.07141295296913278,0.07160079875294159,0.07122176605478192,0.07134093304411518,0.21445900228644701,0.07154474200718046,0.0714987086530455
0.06267237950131592,0.06258636405669973,0.062386150632712585,0.1872867411448861,0.18730053884419315,0.18750016513203957,0.0627255153220515,0.06263568349252062,0.06210960951043121,0.06279685236314958
0.0835626558919389,0.08302522711596236,0.08312656709196767,0.08344170172702933,0.16677192948045283,0.1667143945263337,0.0832445791285416,0.08319652436572617,0.08331715162748732,0.08359926904456016
0.08345909035752501,0.08350762815633583,0.08327431578250653,0.08333664272870679,0.16673119987644924,0.16670362158167037,0.08331899262004831,0.08319378716175221,0.08343206362864171,0.08304265810636396
